,"Cote, Adam Roland","Dion, Donna J.","Dion, Mark N.","Eves, Mark W.","Mills, Janet T.","Russell, Diane Marie","Sweet, Elizabeth A.",Write-in,sample_size,seed,time_delta
25874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,792,0.0014951229095458984
25875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,792,0.0016379356384277346
25876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,792,0.0016541481018066404
25877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,792,0.0017261505126953125
25878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,792,0.001968860626220703
25879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,792,0.003020048141479492
25880,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,792,0.002107858657836914
25881,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,792,0.00220489501953125
25882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,792,0.002384185791015625
25883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,792,0.002180814743041992
25884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,792,0.0027298927307128906
25885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,792,0.002485990524291992
25886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,792,0.00259089469909668
25887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,792,0.002827167510986328
25888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,792,0.0029938220977783203
25889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,792,0.002820730209350586
25890,0.498,0.0,0.0,0.002,0.5,0.0,0.0,0.0,100,793,0.0001919269561767578
25891,0.534,0.0,0.0,0.0,0.466,0.0,0.0,0.0,200,793,0.0002508163452148437
25892,0.493,0.0,0.0,0.0,0.507,0.0,0.0,0.0,300,793,0.0003383159637451172
25893,0.66,0.0,0.0,0.0,0.34,0.0,0.0,0.0,400,793,0.00045371055603027344
25894,0.43,0.0,0.0,0.0,0.57,0.0,0.0,0.0,500,793,0.0005230903625488281
25895,0.069,0.0,0.0,0.0,0.9309999999999999,0.0,0.0,0.0,600,793,0.0006740093231201173
25896,0.022000000000000002,0.0,0.0,0.0,0.978,0.0,0.0,0.0,700,793,0.0007159709930419923
25897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,793,0.000804901123046875
25898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,793,0.0008959770202636719
25899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,793,0.000988006591796875
25900,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,793,0.001101970672607422
25901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,793,0.001163005828857422
25902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,793,0.0012958049774169922
25903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,793,0.0013780593872070312
25904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,793,0.0015330314636230467
25905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,793,0.002137899398803711
25906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,793,0.001613140106201172
25907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,793,0.0017278194427490234
25908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,793,0.0018417835235595703
25909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,793,0.0018811225891113281
25910,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,793,0.0020139217376708984
25911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,793,0.002067089080810547
25912,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,793,0.002148866653442383
25913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,793,0.002357006072998047
25914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,793,0.0023040771484375
25915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,793,0.002725839614868164
25916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,793,0.004621744155883789
25917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,793,0.002679109573364258
25918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,793,0.002808094024658203
25919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,793,0.002814054489135742
25920,0.466,0.0,0.0,0.005,0.516,0.0,0.013000000000000001,0.0,100,794,0.00019502639770507807
25921,0.06,0.0,0.0,0.001,0.9390000000000001,0.0,0.0,0.0,200,794,0.00039005279541015625
25922,0.025,0.0,0.0,0.0,0.975,0.0,0.0,0.0,300,794,0.00037598609924316406
25923,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,400,794,0.00047707557678222656
25924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500,794,0.0005490779876708983
25925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600,794,0.0007560253143310548
25926,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,700,794,0.0007538795471191406
25927,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,800,794,0.0008089542388916017
25928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,794,0.0009129047393798828
25929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,794,0.0010166168212890623
25930,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,794,0.0010752677917480467
25931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,794,0.001149892807006836
25932,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,794,0.0012769699096679688
25933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,794,0.0014638900756835938
25934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,794,0.00150299072265625
25935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,794,0.0015599727630615234
25936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,794,0.0017516613006591795
25937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,794,0.0018088817596435547
25938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,794,0.0018198490142822266
25939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,794,0.002622842788696289
25940,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,794,0.002102851867675781
25941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,794,0.002205133438110352
25942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,794,0.002187013626098633
25943,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,794,0.002249002456665039
25944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,794,0.002279996871948242
25945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,794,0.0024509429931640625
25946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,794,0.0024352073669433594
25947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,794,0.002615928649902344
25948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,794,0.0026166439056396484
25949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,794,0.002844095230102539
25950,0.584,0.0,0.0,0.018000000000000002,0.1,0.0,0.298,0.0,100,795,0.00019812583923339844
25951,0.604,0.0,0.0,0.018000000000000002,0.251,0.0,0.127,0.0,200,795,0.00026798248291015625
25952,0.289,0.0,0.0,0.0,0.711,0.0,0.0,0.0,300,795,0.0003490447998046875
25953,0.021,0.0,0.0,0.0,0.9790000000000001,0.0,0.0,0.0,400,795,0.0004899501800537108
25954,0.114,0.0,0.0,0.0,0.8859999999999999,0.0,0.0,0.0,500,795,0.0005831718444824219
25955,0.091,0.0,0.0,0.0,0.909,0.0,0.0,0.0,600,795,0.0010058879852294922
25956,0.026000000000000002,0.0,0.0,0.0,0.9740000000000001,0.0,0.0,0.0,700,795,0.0007741451263427733
25957,0.013999999999999999,0.0,0.0,0.0,0.986,0.0,0.0,0.0,800,795,0.0008440017700195312
25958,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,900,795,0.0009708404541015623
25959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,795,0.0010399818420410156
25960,0.006999999999999999,0.0,0.0,0.0,0.993,0.0,0.0,0.0,1100,795,0.0011489391326904295
25961,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,1200,795,0.0012481212615966795
25962,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,1300,795,0.0013098716735839846
25963,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,1400,795,0.0013802051544189453
25964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,795,0.0014657974243164062
25965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,795,0.0016200542449951172
25966,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1700,795,0.0016942024230957033
25967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,795,0.0018482208251953125
25968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,795,0.001809835433959961
25969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,795,0.0018949508666992188
25970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,795,0.002001047134399414
25971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,795,0.002103090286254883
25972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,795,0.0021390914916992188
25973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,795,0.002289295196533203
25974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,795,0.002326011657714844
25975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,795,0.002440929412841797
25976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,795,0.002543926239013672
25977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,795,0.002568960189819336
25978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,795,0.002784013748168945
25979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,795,0.002849817276000977
25980,0.002,0.0,0.0,0.0,0.998,0.0,0.0,,100,796,0.00019502639770507807
25981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,200,796,0.00025892257690429693
25982,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,300,796,0.0003681182861328125
25983,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0.0,400,796,0.0004489421844482422
25984,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0.0,500,796,0.0005428791046142578
25985,0.013000000000000001,0.0,0.0,0.0,0.987,0.0,0.0,0.0,600,796,0.0006489753723144531
25986,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0.0,700,796,0.0007479190826416017
25987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,796,0.0008220672607421875
25988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,796,0.0009238719940185547
25989,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1000,796,0.0010700225830078123
25990,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,796,0.0011091232299804688
25991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,796,0.0012018680572509766
25992,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1300,796,0.0013730525970458984
25993,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1400,796,0.001643657684326172
25994,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1500,796,0.0014700889587402346
25995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,796,0.0016219615936279295
25996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,796,0.0016808509826660154
25997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,796,0.0018582344055175781
25998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,796,0.0018448829650878906
25999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,796,0.0019261837005615234
26000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,796,0.0020439624786376953
26001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,796,0.0021109580993652344
26002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,796,0.002249002456665039
26003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,796,0.0022788047790527344
26004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,796,0.002442836761474609
26005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,796,0.002451896667480469
26006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,796,0.002564907073974609
26007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,796,0.002640962600708008
26008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,796,0.002851247787475586
26009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,796,0.0028641223907470703
26010,0.973,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,100,797,0.00018787384033203125
26011,0.675,0.0,0.0,0.0,0.325,0.0,0.0,0.0,200,797,0.0002429485321044922
26012,0.337,0.0,0.0,0.0,0.6629999999999999,0.0,0.0,0.0,300,797,0.0003659725189208984
26013,0.27399999999999997,0.0,0.0,0.0,0.726,0.0,0.0,0.0,400,797,0.0004639625549316406
26014,0.07,0.0,0.0,0.0,0.92,0.0,0.01,0.0,500,797,0.0005490779876708983
26015,0.10300000000000001,0.0,0.0,0.0,0.894,0.0,0.003,0.0,600,797,0.0006771087646484375
26016,0.096,0.0,0.0,0.0,0.904,0.0,0.0,0.0,700,797,0.0007367134094238281
26017,0.040999999999999995,0.0,0.0,0.0,0.9590000000000001,0.0,0.0,0.0,800,797,0.000843048095703125
26018,0.015,0.0,0.0,0.0,0.985,0.0,0.0,0.0,900,797,0.0009198188781738279
26019,0.042,0.0,0.0,0.0,0.958,0.0,0.0,0.0,1000,797,0.0009958744049072266
26020,0.032,0.0,0.0,0.0,0.968,0.0,0.0,0.0,1100,797,0.001125812530517578
26021,0.047,0.0,0.0,0.0,0.953,0.0,0.0,0.0,1200,797,0.0011813640594482422
26022,0.135,0.0,0.0,0.0,0.865,0.0,0.0,0.0,1300,797,0.001287221908569336
26023,0.055999999999999994,0.0,0.0,0.0,0.9440000000000001,0.0,0.0,0.0,1400,797,0.0013768672943115234
26024,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1500,797,0.0014870166778564453
26025,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,1600,797,0.0015611648559570312
26026,0.005,0.0,0.0,0.0,0.995,0.0,0.0,0.0,1700,797,0.0016291141510009766
26027,0.009000000000000001,0.0,0.0,0.0,0.991,0.0,0.0,0.0,1800,797,0.001734018325805664
26028,0.012,0.0,0.0,0.0,0.988,0.0,0.0,0.0,1900,797,0.002276182174682617
26029,0.015,0.0,0.0,0.0,0.985,0.0,0.0,0.0,2000,797,0.0019519329071044922
26030,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,2100,797,0.002214193344116211
26031,0.006999999999999999,0.0,0.0,0.0,0.993,0.0,0.0,0.0,2200,797,0.002097129821777344
26032,0.006999999999999999,0.0,0.0,0.0,0.993,0.0,0.0,0.0,2300,797,0.003225803375244141
26033,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,2400,797,0.002279043197631836
26034,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,2500,797,0.002357959747314453
26035,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,2600,797,0.002458095550537109
26036,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,2700,797,0.0028228759765625
26037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,797,0.0026378631591796875
26038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,797,0.0028390884399414067
26039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,797,0.0028829574584960933
26040,0.221,0.0,0.0,0.11599999999999999,0.6609999999999999,0.0,0.002,0.0,100,798,0.0001881122589111328
26041,0.045,0.0,0.0,0.006999999999999999,0.9470000000000001,0.0,0.001,0.0,200,798,0.00023102760314941406
26042,0.018000000000000002,0.0,0.0,0.001,0.981,0.0,0.0,0.0,300,798,0.0003457069396972656
26043,0.07200000000000001,0.0,0.0,0.0,0.9279999999999999,0.0,0.0,0.0,400,798,0.00044727325439453125
26044,0.055,0.0,0.0,0.0,0.945,0.0,0.0,0.0,500,798,0.0005331039428710939
26045,0.17600000000000002,0.0,0.0,0.0,0.8240000000000001,0.0,0.0,0.0,600,798,0.0006382465362548827
26046,0.188,0.0,0.0,0.0,0.812,0.0,0.0,0.0,700,798,0.0007140636444091798
26047,0.345,0.0,0.0,0.0,0.655,0.0,0.0,0.0,800,798,0.0008299350738525392
26048,0.24600000000000002,0.0,0.0,0.0,0.754,0.0,0.0,0.0,900,798,0.000888824462890625
26049,0.155,0.0,0.0,0.0,0.845,0.0,0.0,0.0,1000,798,0.0009930133819580078
26050,0.183,0.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,1100,798,0.0011129379272460938
26051,0.14300000000000002,0.0,0.0,0.0,0.857,0.0,0.0,0.0,1200,798,0.0011560916900634766
26052,0.10800000000000001,0.0,0.0,0.0,0.892,0.0,0.0,0.0,1300,798,0.0012462139129638672
26053,0.033,0.0,0.0,0.0,0.9670000000000001,0.0,0.0,0.0,1400,798,0.0013561248779296875
26054,0.044000000000000004,0.0,0.0,0.0,0.956,0.0,0.0,0.0,1500,798,0.00148773193359375
26055,0.040999999999999995,0.0,0.0,0.0,0.9590000000000001,0.0,0.0,0.0,1600,798,0.0015339851379394533
26056,0.023,0.0,0.0,0.0,0.977,0.0,0.0,0.0,1700,798,0.0016078948974609375
26057,0.024,0.0,0.0,0.0,0.976,0.0,0.0,0.0,1800,798,0.0018811225891113281
26058,0.032,0.0,0.0,0.0,0.968,0.0,0.0,0.0,1900,798,0.001987934112548828
26059,0.076,0.0,0.0,0.0,0.924,0.0,0.0,0.0,2000,798,0.0018749237060546875
26060,0.062,0.0,0.0,0.0,0.938,0.0,0.0,0.0,2100,798,0.0020492076873779297
26061,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,2200,798,0.00214385986328125
26062,0.043,0.0,0.0,0.0,0.9570000000000001,0.0,0.0,0.0,2300,798,0.002529144287109375
26063,0.017,0.0,0.0,0.0,0.983,0.0,0.0,0.0,2400,798,0.0022728443145751953
26064,0.005,0.0,0.0,0.0,0.995,0.0,0.0,0.0,2500,798,0.0022928714752197266
26065,0.006,0.0,0.0,0.0,0.9940000000000001,0.0,0.0,0.0,2600,798,0.002485036849975586
26066,0.008,0.0,0.0,0.0,0.992,0.0,0.0,0.0,2700,798,0.002949953079223633
26067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,798,0.002676010131835937
26068,0.006,0.0,0.0,0.0,0.9940000000000001,0.0,0.0,0.0,2900,798,0.005131959915161133
26069,0.004,0.0,0.0,0.0,0.996,0.0,0.0,0.0,3000,798,0.0029959678649902344
26070,0.026000000000000002,0.0,0.0,0.0,0.9740000000000001,0.0,0.0,,100,799,0.00018787384033203125
26071,0.016,0.0,0.0,0.0,0.9840000000000001,0.0,0.0,0.0,200,799,0.00024819374084472656
26072,0.008,0.0,0.0,0.0,0.992,0.0,0.0,0.0,300,799,0.0003540515899658203
26073,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,400,799,0.0004532337188720703
26074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500,799,0.0005640983581542969
26075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600,799,0.0006470680236816406
26076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,700,799,0.0007717609405517577
26077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,799,0.0008480548858642577
26078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,799,0.0009260177612304688
26079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,799,0.0010538101196289062
26080,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,799,0.001155853271484375
26081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,799,0.0012769699096679688
26082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,799,0.0014162063598632812
26083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,799,0.0014679431915283205
26084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,799,0.001477956771850586
26085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,799,0.001641988754272461
26086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,799,0.001758098602294922
26087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,799,0.001953125
26088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,799,0.002038717269897461
26089,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,799,0.0020530223846435547
26090,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,799,0.002009153366088867
26091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,799,0.0025458335876464844
26092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,799,0.002370834350585937
26093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,799,0.002276182174682617
26094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,799,0.002543926239013672
26095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,799,0.002469301223754883
26096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,799,0.002548933029174805
26097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,799,0.002588987350463867
26098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,799,0.002968788146972656
26099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,799,0.003087282180786133
26100,0.098,0.0,0.0,0.092,0.805,0.0,0.005,0.0,100,800,0.0002067089080810547
26101,0.22899999999999998,0.0,0.0,0.003,0.767,0.0,0.001,0.0,200,800,0.00025391578674316406
26102,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,300,800,0.00036406517028808594
26103,0.027000000000000003,0.0,0.0,0.0,0.973,0.0,0.0,0.0,400,800,0.00045490264892578125
26104,0.033,0.0,0.0,0.0,0.9670000000000001,0.0,0.0,0.0,500,800,0.0005388259887695311
26105,0.012,0.0,0.0,0.0,0.988,0.0,0.0,0.0,600,800,0.0006649494171142577
26106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,700,800,0.0007450580596923827
26107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800,800,0.0008282661437988281
26108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900,800,0.0008859634399414062
26109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,800,0.0010218620300292967
26110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100,800,0.0011272430419921875
26111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200,800,0.0011813640594482422
26112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300,800,0.001332998275756836
26113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400,800,0.0013611316680908205
26114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500,800,0.0014491081237792967
26115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600,800,0.0015769004821777346
26116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,800,0.0016703605651855467
26117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1800,800,0.0019388198852539067
26118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,800,0.0017940998077392578
26119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,800,0.00197601318359375
26120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2100,800,0.0021948814392089844
26121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2200,800,0.00205230712890625
26122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2300,800,0.002264976501464844
26123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2400,800,0.002266883850097656
26124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500,800,0.002539157867431641
26125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2600,800,0.002655029296875
26126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2700,800,0.002534151077270508
26127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2800,800,0.0027251243591308594
26128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2900,800,0.002753019332885742
26129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3000,800,0.002919912338256836
26130,0.23600000000000002,0.0,0.0,0.0,0.762,0.0,0.002,0.0,100,801,0.00020194053649902344
26131,0.086,0.0,0.0,0.0,0.914,0.0,0.0,0.0,200,801,0.00024700164794921875
26132,0.011000000000000001,0.0,0.0,0.0,0.9890000000000001,0.0,0.0,0.0,300,801,0.00034809112548828125
26133,0.07400000000000001,0.0,0.0,0.0,0.9259999999999999,0.0,0.0,0.0,400,801,0.0004341602325439453
26134,0.055999999999999994,0.0,0.0,0.0,0.9440000000000001,0.0,0.0,0.0,500,801,0.0005350112915039061
26135,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,600,801,0.0006687641143798827
26136,0.302,0.0,0.0,0.0,0.698,0.0,0.0,0.0,700,801,0.0007321834564208983
26137,0.07,0.0,0.0,0.0,0.93,0.0,0.0,0.0,800,801,0.0008361339569091798
26138,0.092,0.0,0.0,0.0,0.9079999999999999,0.0,0.0,0.0,900,801,0.0009069442749023438
26139,0.11,0.0,0.0,0.0,0.89,0.0,0.0,0.0,1000,801,0.0010807514190673828
26140,0.132,0.0,0.0,0.0,0.868,0.0,0.0,0.0,1100,801,0.0011157989501953123
26141,0.054000000000000006,0.0,0.0,0.0,0.946,0.0,0.0,0.0,1200,801,0.0012180805206298828
26142,0.012,0.0,0.0,0.0,0.988,0.0,0.0,0.0,1300,801,0.0013730525970458984
26143,0.016,0.0,0.0,0.0,0.9840000000000001,0.0,0.0,0.0,1400,801,0.001374959945678711
26144,0.015,0.0,0.0,0.0,0.985,0.0,0.0,0.0,1500,801,0.0014460086822509766
26145,0.005,0.0,0.0,0.0,0.995,0.0,0.0,0.0,1600,801,0.0017311573028564453
26146,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0.0,1700,801,0.0016090869903564453
26147,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,1800,801,0.0017788410186767578
